           0   1.00000000    
           1   2.00000000    
           2   3.14159274    
           3   4.18879032    
           4   4.93480253    
           5   5.26378918    
           6   5.16771317    
           7   4.72476625    
           8   4.05871248    
           9   3.29850912    
          10   2.55016422    
          11   1.88410401    
          12   1.33526301    
          13  0.910628915    
          14  0.599264622    
          15  0.381443352    
          16  0.235330686    
          17  0.140981153    
          18   8.21459070E-02
          19   4.66216095E-02
          20   2.58068983E-02
          21   1.39491549E-02
          22   7.37043284E-03
          23   3.81065742E-03
          24   1.92957500E-03
          25   9.57722776E-04
          26   4.66302969E-04
          27   2.22872230E-04
          28   1.04638151E-04
          29   4.82878386E-05
          30   2.19153644E-05
          31   9.78714343E-06
          32   4.30307182E-06
          33   1.86346790E-06
          34   7.95205835E-07
          35   3.34529034E-07
          36   1.38789588E-07
          37   5.68083216E-08
          38   2.29484414E-08
          39   9.15223453E-09
          40   3.60473251E-09
          41   1.40256551E-09
          42   5.39266742E-10
          43   2.04943743E-10
          44   7.70071160E-11
          45   2.86155388E-11
          46   1.05184784E-11
          47   3.82546252E-12
          48   1.37686585E-12
          49   4.90532582E-13
          50   1.73022038E-13
          51   6.04334698E-14
          52   2.09063334E-14
          53   7.16442913E-15
          54   2.43256300E-15
          55   8.18462420E-16
          56   2.72932889E-16
          57   9.02201924E-17
          58   2.95670449E-17
          59   9.60796917E-18
          60   3.09625263E-18
          61   9.89650155E-19
          62   3.13779566E-19
          63   9.87008774E-20
          64   3.08052400E-20
          65   9.54086032E-21
          66   2.93265173E-21
          67   8.94731138E-22
          68   2.70976321E-22
          69   0.00000000    
          70   0.00000000    
          71   0.00000000    
          72   0.00000000    
          73   0.00000000    
          74   0.00000000    
          75   0.00000000    
          76   0.00000000    
          77   0.00000000    
          78   0.00000000    
          79   0.00000000    
          80   0.00000000    
          81   0.00000000    
          82   0.00000000    
          83   0.00000000    
          84   0.00000000    
          85   0.00000000    
          86   0.00000000    
          87   0.00000000    
          88   0.00000000    
          89   0.00000000    
          90   0.00000000    
          91   0.00000000    
          92   0.00000000    
          93   0.00000000    
          94   0.00000000    
          95   0.00000000    
          96   0.00000000    
          97   0.00000000    
          98   0.00000000    
          99   0.00000000    
         100   0.00000000    
