                                            bissecao                              newton-raphson                                secante
     iteracao        
           1                              -0.29500000000                             -0.30031468393                           -0.29999999146                   
           2                              -0.29750000000                             -0.30000028837                           -0.29999999172                   
           3                              -0.29875000000                             -0.29999999172                            0.00000000000                   
           4                              -0.29937500000                              0.00000000000                            0.00000000000                   
           5                              -0.29968750000                              0.00000000000                            0.00000000000                   
           6                              -0.29984375000                              0.00000000000                            0.00000000000                   
           7                              -0.29992187500                              0.00000000000                            0.00000000000                   
           8                              -0.29996093750                              0.00000000000                            0.00000000000                   
           9                              -0.29998046875                              0.00000000000                            0.00000000000                   
          10                              -0.29999023438                              0.00000000000                            0.00000000000                   
          11                              -0.29999511719                              0.00000000000                            0.00000000000                   
          12                              -0.29999755859                              0.00000000000                            0.00000000000                   
          13                              -0.29999877930                              0.00000000000                            0.00000000000                   
          14                              -0.29999938965                              0.00000000000                            0.00000000000                   
       exato                                                                    -0.30000000000                                                                 

           1                               0.19500000000                              0.19999999774                            0.19999999773                   
           2                               0.19750000000                              0.00000000000                            0.00000000000                   
           3                               0.19875000000                              0.00000000000                            0.00000000000                   
           4                               0.19937500000                              0.00000000000                            0.00000000000                   
           5                               0.19968750000                              0.00000000000                            0.00000000000                   
           6                               0.19984375000                              0.00000000000                            0.00000000000                   
           7                               0.19992187500                              0.00000000000                            0.00000000000                   
           8                               0.19996093750                              0.00000000000                            0.00000000000                   
           9                               0.19998046875                              0.00000000000                            0.00000000000                   
          10                               0.19999023437                              0.00000000000                            0.00000000000                   
          11                               0.19999511719                              0.00000000000                            0.00000000000                   
          12                               0.19999755859                              0.00000000000                            0.00000000000                   
          13                               0.19999877930                              0.00000000000                            0.00000000000                   
          14                               0.19999938965                              0.00000000000                            0.00000000000                   
       exato                                                                     0.20000000000                                                                 

           1                               0.70500000000                              0.70028664702                            0.70000001730                   
           2                               0.70250000000                              0.70000026396                            0.70000001781                   
           3                               0.70125000000                              0.70000001782                            0.00000000000                   
           4                               0.70062500000                              0.00000000000                            0.00000000000                   
           5                               0.70031250000                              0.00000000000                            0.00000000000                   
           6                               0.70015625000                              0.00000000000                            0.00000000000                   
           7                               0.70007812500                              0.00000000000                            0.00000000000                   
           8                               0.70003906250                              0.00000000000                            0.00000000000                   
           9                               0.70001953125                              0.00000000000                            0.00000000000                   
          10                               0.70000976562                              0.00000000000                            0.00000000000                   
          11                               0.70000488281                              0.00000000000                            0.00000000000                   
          12                               0.70000244141                              0.00000000000                            0.00000000000                   
          13                               0.70000122070                              0.00000000000                            0.00000000000                   
          14                               0.70000061035                              0.00000000000                            0.00000000000                   
       exato                                                                     0.70000000000                                                                 

