           0   1.00000000    
           1   4.00000000    
           2   12.5663710    
           3   33.5103226    
           4   78.9568405    
           5   168.441254    
           6   330.733643    
           7   604.770081    
           8   1039.03040    
           9   1688.83667    
          10   2611.36816    
          11   3858.64502    
          12   5469.23730    
          13   7459.87207    
          14   9818.35156    
          15   12499.1357    
          16   15422.6318    
          17   18478.6816    
          18   21534.0566    
          19   24443.1504    
          20   27060.4941    
